"","Category","Operating.Name","city","Zip","Street","Address","lat","long"
"2918","RETAIL STORE (FOOD)","UNCLE TETSU","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2919","RETAIL STORE (FOOD)","OROSHI FISH","TORONTO, ON","M6H 1A5","COLLEGE ST","962 COLLEGE ST,TORONTO, ON,M6H 1A5",43.6535402,-79.4273704
"2920","RETAIL STORE (FOOD)","CROSSWAY LOTTERY CENTRE","TORONTO, ON","M6P 4A9","DUNDAS ST W","2340 DUNDAS ST W,TORONTO, ON,M6P 4A9",43.6569126,-79.4523599
"2921","RETAIL STORE (FOOD)","CINNABON","TORONTO, ON","M6H 4B1","DUFFERIN ST","900 DUFFERIN ST,TORONTO, ON,M6H 4B1",43.65598005,-79.4357278941842
"2922","RETAIL STORE (FOOD)","STAPLES CANADA","TORONTO, ON","M6N 3E2","KEELE ST","542 KEELE ST,TORONTO, ON,M6N 3E2",43.67028005,-79.4671347014411
"2923","RETAIL STORE (FOOD)","MACEDO U-VIN DUFFERIN","TORONTO, ON","M6H 4C7","DUFFERIN ST","1381 DUFFERIN ST,TORONTO, ON,M6H 4C7",43.6702141,-79.4392772
"2924","RETAIL STORE (FOOD)","CHAMSINE RESTAURANT","TORONTO, ON","M6C 1B9","ST CLAIR AVE W","795 ST CLAIR AVE W,TORONTO, ON,M6C 1B9",43.6806214,-79.4302215
"2925","RETAIL STORE (FOOD)","FRESHCO","TORONTO, ON","M6P 1W9","DUNDAS ST W","2440 DUNDAS ST W,TORONTO, ON,M6P 1W9",43.6591684,-79.4530098
"2926","RETAIL STORE (FOOD)","BENTO SUSHI","TORONTO, ON","M6K 1E6","KING ST W","1100 KING ST W,TORONTO, ON,M6K 1E6",43.6399598,-79.4233369
"2927","RETAIL STORE (FOOD)","SHOPPERS DRUGE MART #867","TORONTO, ON","M6N 3E2","KEELE ST","620 KEELE ST,TORONTO, ON,M6N 3E2",43.6713502,-79.4672788
"2928","RETAIL STORE (FOOD)","MAMA TOFU VEGANESE","TORONTO, ON","M6L 3C9","LAWRENCE AVE W","1635 LAWRENCE AVE W,TORONTO, ON,M6L 3C9",43.7053131,-79.4918644
"2929","RETAIL STORE (FOOD)","CANARY & FOX","TORONTO, ON","M6S 2E2","ANNETTE ST","778 ANNETTE ST,TORONTO, ON,M6S 2E2",43.6585373,-79.4875183
"2930","RETAIL STORE (FOOD)","SOEPA","TORONTO, ON","M6R 1A6","QUEEN ST W","1540 QUEEN ST W,TORONTO, ON,M6R 1A6",43.6401382,-79.4395391
"2931","RETAIL STORE (FOOD)","NORM & LENORE","TORONTO, ON","M6P 1Y1","DUNDAS ST W","2745 DUNDAS ST W,TORONTO, ON,M6P 1Y1",43.66494664,-79.46074362
"2932","RETAIL STORE (FOOD)","HELEN + HILDEGARD","TORONTO, ON","M6J 1J5","QUEEN ST W","1174 QUEEN ST W,TORONTO, ON,M6J 1J5",43.6429559,-79.425564
"2933","RETAIL STORE (FOOD)","STICKY BAKERY","TORONTO, ON","M6C 1A7","ST CLAIR AVE W","621 ST CLAIR AVE W,TORONTO, ON,M6C 1A7",43.681979,-79.4235691
"2934","RETAIL STORE (FOOD)","TOBIKO FOODS","TORONTO, ON","M6R 2K6","RONCESVALLES AVE","67 RONCESVALLES AVE,TORONTO, ON,M6R 2K6",43.6412404,-79.4469078421296
"2935","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M6C 1A1","ST CLAIR AVE W","523 ST CLAIR AVE W,TORONTO, ON,M6C 1A1",43.6827033,-79.4192578
"2936","RETAIL STORE (FOOD)","PAPA JOHNS PIZZA","TORONTO, ON","M6H 1C5","COLLEGE ST","1269 COLLEGE ST,TORONTO, ON,M6H 1C5",43.6509573,-79.4394357
"2937","RETAIL STORE (FOOD)","MASTER SUPERMARKET","TORONTO, ON","M6R 2M8","RONCESVALLES AVE","329 RONCESVALLES AVE,TORONTO, ON,M6R 2M8",43.649111,-79.4499597
"2938","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M6S 2S1","DUNDAS ST W","3446 DUNDAS ST W,TORONTO, ON,M6S 2S1",43.6658205,-79.4862984
"2939","RETAIL STORE (FOOD)","LUSH AND FOUND","TORONTO, ON","M6E 2W3","OAKWOOD AVE","376 OAKWOOD AVE,TORONTO, ON,M6E 2W3",43.6875057437834,-79.4390301645276
"2940","RETAIL STORE (FOOD)","LITTLE GHOSTS BOOKS","TORONTO, ON","M6J 1W3","DUNDAS ST W","930 DUNDAS ST W,TORONTO, ON,M6J 1W3",43.6509526666667,-79.4133318166667
"2941","RETAIL STORE (FOOD)","COLOMBIAN STREET FOOD","TORONTO, ON","M6P 3S5","DUPONT ST","1565 DUPONT ST,TORONTO, ON,M6P 3S5",43.6652154,-79.4531166
"2942","RETAIL STORE (FOOD)","SHOPPERS DRUG MART #813","TORONTO, ON","M6G 1C5","COLLEGE ST","725 COLLEGE ST,TORONTO, ON,M6G 1C5",43.65428475,-79.4189438279363
"2943","RETAIL STORE (FOOD)","ROWE FARM RETAIL","TORONTO, ON","M6S 1N6","BLOOR ST W","2230 BLOOR ST W,TORONTO, ON,M6S 1N6",43.6511401692308,-79.4768209846154
"2944","RETAIL STORE (FOOD)","JACOBS GRILL","TORONTO, ON","M6C 2E2","EGLINTON AVE W","1144 EGLINTON AVE W,TORONTO, ON,M6C 2E2",43.6996337263158,-79.4325484052632
"2945","RETAIL STORE (FOOD)","WILLIAMS-SONOMA","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2946","RETAIL STORE (FOOD)","KAFE DAKI","TORONTO, ON","M6E 2V4","OAKWOOD AVE","226 OAKWOOD AVE,TORONTO, ON,M6E 2V4",43.6824918,-79.4369875
"2947","RETAIL STORE (FOOD)","TACOS MORAS","TORONTO, ON","M6C 1A3","ST CLAIR AVE W","547 ST CLAIR AVE W,TORONTO, ON,M6C 1A3",43.6825218103448,-79.4204834206896
"2948","RETAIL STORE (FOOD)","BOCADOS BAKESHOP","TORONTO, ON","M6J 1G5","QUEEN ST W","923B QUEEN ST W,TORONTO, ON,M6J 1G5",43.6453074,-79.4127484
"2949","RETAIL STORE (FOOD)","SAIGON SANDWICHES","TORONTO, ON","M6H 3Y9","LANSDOWNE AVE","675 LANSDOWNE AVE,TORONTO, ON,M6H 3Y9",43.6586403,-79.4426185166667
"2950","RETAIL STORE (FOOD)","NESPRESSO CANADA","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2951","RETAIL STORE (FOOD)","AMAZING DONUTS","TORONTO, ON","M6A 2C5","BATHURST ST","3499 BATHURST ST,TORONTO, ON,M6A 2C5",43.7287962,-79.4317701
"2952","RETAIL STORE (FOOD)","REAL FRUIT BUBBLE TEA","TORONTO, ON","M6G 1K9","BLOOR ST W","660 1/2 BLOOR ST W,TORONTO, ON,M6G 1K9",43.6534817,-79.3839347
"2953","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M6K 0C7","KING ST W","1090 KING ST W,TORONTO, ON,M6K 0C7",43.6401924,-79.4219751
"2954","RETAIL STORE (FOOD)","APULIA GASTRONOMIA","TORONTO, ON","M6S 1P5","BLOOR ST W","2400 BLOOR ST W,TORONTO, ON,M6S 1P5",43.6498424,-79.4828308
"2955","RETAIL STORE (FOOD)","LUCKY'S EXOTIC BODEGA","TORONTO, ON","M6J 2Z8","OSSINGTON AVE","213 OSSINGTON AVE,TORONTO, ON,M6J 2Z8",43.64878425,-79.4202151762623
"2956","RETAIL STORE (FOOD)","SAUSAGE PARTY TORONTO","TORONTO, ON","M6N 1H8","ST CLAIR AVE W","1672 ST CLAIR AVE W,TORONTO, ON,M6N 1H8",43.6747808,-79.4581459
"2957","RETAIL STORE (FOOD)","BLOORCOURT PHARMACY","TORONTO, ON","M6H 1L4","BLOOR ST W","936 BLOOR ST W,TORONTO, ON,M6H 1L4",43.6616564,-79.4276896
"2958","RETAIL STORE (FOOD)","ABRIE'S CONVENIENCE & GROCERY STORE","TORONTO, ON","M6H 1M2","BLOOR ST W","1024 BLOOR ST W,TORONTO, ON,M6H 1M2",43.66088302,-79.43129322
"2959","RETAIL STORE (FOOD)","INS MARKET 5582","TORONTO, ON","M6C 1C1","ST CLAIR AVE W","840 ST CLAIR AVE W,TORONTO, ON,M6C 1C1",43.68059675,-79.4315576333333
"2960","RETAIL STORE (FOOD)","SHEFIELD EXPRESS#59","TORONTO, ON","M6H 4A9","DUFFERIN ST","900 DUFFERIN ST,TORONTO, ON,M6H 4A9",43.65598005,-79.4357278941842
"2961","RETAIL STORE (FOOD)","THREE STARS FOOD AND GROCERY","TORONTO, ON","M6J 2L5","NIAGARA ST","241 NIAGARA ST,TORONTO, ON,M6J 2L5",43.643955,-79.4088223
"2962","RETAIL STORE (FOOD)","BLONDIES PIZZA","TORONTO, ON","M6P 1W9","DUNDAS ST W","2486 DUNDAS ST W,TORONTO, ON,M6P 1W9",43.6600115,-79.4535164
"2963","RETAIL STORE (FOOD)","MANGO SUSHI","TORONTO, ON","M4J 1M6","DANFORTH AVE","1272 DANFORTH AVE,TORONTO, ON,M4J 1M6",43.6820186787879,-79.3305477151515
"2964","RETAIL STORE (FOOD)","GOLD STANDARD","TORONTO, ON","M6R 1A6","QUEEN ST W","1574 QUEEN ST W,TORONTO, ON,M6R 1A6",43.6399287,-79.440522
"2965","RETAIL STORE (FOOD)","SHOPPERS DRUG MART #717","TORONTO, ON","M6P 1W9","DUNDAS ST W","2440 DUNDAS ST W,TORONTO, ON,M6P 1W9",43.6591684,-79.4530098
"2966","RETAIL STORE (FOOD)","MAC'S SUSHI","TORONTO, ON","M6H 4B1","DUFFERIN ST","900 DUFFERIN ST,TORONTO, ON,M6H 4B1",43.65598005,-79.4357278941842
"2967","RETAIL STORE (FOOD)","MOUNTAIN EQUIPMENT COMPANY","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2968","RETAIL STORE (FOOD)","APRIL SWEETS DUFFERIN MALL","TORONTO, ON","M6H 4A9","DUFFERIN ST","900 DUFFERIN ST,TORONTO, ON,M6H 4A9",43.65598005,-79.4357278941842
"2969","RETAIL STORE (FOOD)","BAD ATTITUDE BREAD","TORONTO, ON","M6J 1V3","DUNDAS ST W","816 DUNDAS ST W,TORONTO, ON,M6J 1V3",43.6518043,-79.4089994
"2970","RETAIL STORE (FOOD)","DISCO COMPANY","TORONTO, ON","M6J 1H8","QUEEN ST W","1086 1/2 QUEEN ST W,TORONTO, ON,M6J 1H8",43.6437114,-79.4221150379358
"2971","RETAIL STORE (FOOD)","LOADED PIEROGI","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2972","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M6S 1N7","BLOOR ST W","2223 BLOOR ST W,TORONTO, ON,M6S 1N7",43.65064535,-79.4764157946989
"2973","RETAIL STORE (FOOD)","OSMOW'S","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2974","RETAIL STORE (FOOD)","THE SOURCE BULK FOODS RONCESVALLES","TORONTO, ON","M6R 2L6","RONCESVALLES AVE","213 RONCESVALLES AVE,TORONTO, ON,M6R 2L6",43.6456533,-79.4486289
"2975","RETAIL STORE (FOOD)","BRICOLAGE BAKERY","TORONTO, ON","M6H 1A6","COLLEGE ST","981 COLLEGE ST,TORONTO, ON,M6H 1A6",43.6531754666667,-79.4277331
"2976","RETAIL STORE (FOOD)","PB TASTY","TORONTO, ON","M6P 1Z3","DUNDAS ST W","2984 DUNDAS ST W,TORONTO, ON,M6P 1Z3",43.6655746,-79.4689889
"2977","RETAIL STORE (FOOD)","ARCHIBALD'S CONVENIENCE STORE","TORONTO, ON","M6N 1K9","ST CLAIR AVE W","2393 ST CLAIR AVE W,TORONTO, ON,M6N 1K9",43.6693912684211,-79.4811351052631
"2978","RETAIL STORE (FOOD)","AMAYA REAL INDIAN FOOD","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2979","RETAIL STORE (FOOD)","QUEEN SHAWARMA","TORONTO, ON","M6J 1H1","QUEEN ST W","998 QUEEN ST W,TORONTO, ON,M6J 1H1",43.6443689,-79.4185641
"2980","RETAIL STORE (FOOD)","DOMINO'S PIZZA","TORONTO, ON","M6P 2S7","HIGH PARK AVE","344 HIGH PARK AVE,TORONTO, ON,M6P 2S7",43.665363,-79.4705311
"2981","RETAIL STORE (FOOD)","OMDURMAN HOUSE","TORONTO, ON","M4J 1M6","DANFORTH AVE","1238 DANFORTH AVE,TORONTO, ON,M4J 1M6",43.6818674818182,-79.3312111272727
"2982","RETAIL STORE (FOOD)","CIRCLE K","TORONTO, ON","M6K 3K4","EAST LIBERTY ST","129 EAST LIBERTY ST,TORONTO, ON,M6K 3K4",43.6384159915911,-79.4162425933329
"2983","RETAIL STORE (FOOD)","WINGSUP!","TORONTO, ON","M6P 1B2","BLOOR ST W","1733 BLOOR ST W,TORONTO, ON,M6P 1B2",43.6546108,-79.4597546
"2984","RETAIL STORE (FOOD)","MANDALA GIFT AND VARIETY","TORONTO, ON","M6K 1M4","QUEEN ST W","1496 QUEEN ST W,TORONTO, ON,M6K 1M4",43.640478,-79.4377958
"2985","RETAIL STORE (FOOD)","CICIS PIZZA AND WINGS, TORONTO","TORONTO, ON","M6R 1A8","QUEEN ST W","1596 QUEEN ST W,TORONTO, ON,M6R 1A8",43.6397898,-79.4414567695107
"2986","RETAIL STORE (FOOD)","BAO BOX","TORONTO, ON","M6J 1T9","DUNDAS ST W","755 DUNDAS ST W,TORONTO, ON,M6J 1T9",43.6520532,-79.407238
"2987","RETAIL STORE (FOOD)","SWEETIE PIE","TORONTO, ON","M6J 1E5","QUEEN ST W","654 QUEEN ST W,TORONTO, ON,M6J 1E5",43.6467626,-79.4067618
"2988","RETAIL STORE (FOOD)","SHOPPERS DRUG MART #809","TORONTO, ON","M6A 2A1","BATHURST ST","3110 BATHURST ST,TORONTO, ON,M6A 2A1",43.7194522,-79.4326538
"2989","RETAIL STORE (FOOD)","BLOOR FRUIT MARKET","TORONTO, ON","M6G 1K9","BLOOR ST W","662 BLOOR ST W,TORONTO, ON,M6G 1K9",43.6642456,-79.4158703
"2990","RETAIL STORE (FOOD)","CHEZ PAUL","TORONTO, ON","M6J 1G1","QUEEN ST W","833 QUEEN ST W,TORONTO, ON,M6J 1G1",43.645939,-79.4096603
"2991","RETAIL STORE (FOOD)","REAL FRUIT BUBBLE TEA","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2992","RETAIL STORE (FOOD)","HOLY CHUCK","TORONTO, ON","M6A 3A1","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 3A1",43.7256238,-79.4523078932011
"2993","RETAIL STORE (FOOD)","BINGZ CRISPY BURGER","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"2994","RETAIL STORE (FOOD)","BLOORCOURT STATIONERY & POSTAL OUTLET","TORONTO, ON","M6H 1M2","BLOOR ST W","1016 BLOOR ST W,TORONTO, ON,M6H 1M2",43.6609443,-79.4309807
"2995","RETAIL STORE (FOOD)","DESSERT FOX","TORONTO, ON","M6G 1K8","BLOOR ST W","635 BLOOR ST W,TORONTO, ON,M6G 1K8",43.6642872,-79.4145326
"2996","RETAIL STORE (FOOD)","SORRY IVE GOT PLANTS","TORONTO, ON","M6J 1X3","DUNDAS ST W","1171 DUNDAS ST W,TORONTO, ON,M6J 1X3",43.6492485,-79.421711
"2997","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS","TORONTO, ON","M6P 2J8","KEELE ST","21 KEELE ST,TORONTO, ON,M6P 2J8",43.6554483,-79.4601572
"2998","RETAIL STORE (FOOD)","CULTURES","TORONTO, ON","M6H 4A9","DUFFERIN ST","900 DUFFERIN ST,TORONTO, ON,M6H 4A9",43.65598005,-79.4357278941842
"2999","RETAIL STORE (FOOD)","MEATY EATS","TORONTO, ON","M6S 1N9","BLOOR ST W","2288 BLOOR ST W,TORONTO, ON,M6S 1N9",43.6507688,-79.478671
"3000","RETAIL STORE (FOOD)","PI-CO","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"3001","RETAIL STORE (FOOD)","BBQ @ BLOOR","TORONTO, ON","M6H 1L1","BLOOR ST W","914 BLOOR ST W,TORONTO, ON,M6H 1L1",43.6619101,-79.4265584
"3002","RETAIL STORE (FOOD)","ST CLAIR AV FRUIT MARKET","TORONTO, ON","M6C 1B6","ST CLAIR AVE W","790 ST CLAIR AVE W,TORONTO, ON,M6C 1B6",43.68101488,-79.42965504
"3003","RETAIL STORE (FOOD)","SPANISH PIG","TORONTO, ON","M6R 2K6","RONCESVALLES AVE","77 RONCESVALLES AVE,TORONTO, ON,M6R 2K6",43.6414352,-79.4469992
"3004","RETAIL STORE (FOOD)","YOGEN FRUZ YORKDALE","TORONTO, ON","M6A 3A1","YORKDALE RD","1 YORKDALE RD,TORONTO, ON,M6A 3A1",43.7269828,-79.4513149434344
"3005","RETAIL STORE (FOOD)","VILLA MADINA","TORONTO, ON","M6H 4A9","DUFFERIN ST","900 DUFFERIN ST,TORONTO, ON,M6H 4A9",43.65598005,-79.4357278941842
"3006","RETAIL STORE (FOOD)","SZECHUAN EXPRESS","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"3007","RETAIL STORE (FOOD)","CARLOAD FOOD MARKET","TORONTO, ON","M6S 1P3","BLOOR ST W","2344-2346 BLOOR ST W,TORONTO, ON,M6S 1P3",43.6502046,-79.4805186
"3008","RETAIL STORE (FOOD)","SON OF A BUTCHER","TORONTO, ON","M6H 2C1","GEARY AVE","195 GEARY AVE,TORONTO, ON,M6H 2C1",43.669547075,-79.4375322625
"3009","RETAIL STORE (FOOD)","YOUR DOLLAR STORE WITH MORE","TORONTO, ON","M6A 1A1","LAWRENCE AVE W","526 LAWRENCE AVE W,TORONTO, ON,M6A 1A1",43.7199996,-79.4324498
"3010","RETAIL STORE (FOOD)","C-BLOCK TAIWANESE STREET BENTO","TORONTO, ON","M6G 1L2","BLOOR ST W","690 BLOOR ST W,TORONTO, ON,M6G 1L2",43.6639846,-79.4170875
"3011","RETAIL STORE (FOOD)","YOHANA CONVENIENCE STORE","TORONTO, ON","M6H 1L1","BLOOR ST W","898 BLOOR ST W,TORONTO, ON,M6H 1L1",43.6620158,-79.4260816
"3012","RETAIL STORE (FOOD)","FRIENDS BUTTER CHICKEN (INDIAN CUISINE)","TORONTO, ON","M6J 1E6","QUEEN ST W","657 QUEEN ST W,TORONTO, ON,M6J 1E6",43.6470207,-79.4042672
"3013","RETAIL STORE (FOOD)","BLOOM BAR STUDIO","TORONTO, ON","M6C 1B6","ST CLAIR AVE W","780 ST CLAIR AVE W,TORONTO, ON,M6C 1B6",43.68108942,-79.42929298
"3014","RETAIL STORE (FOOD)","READYGO STORE 1","TORONTO, ON","M6J 1J4","QUEEN ST W","1153 QUEEN ST W,TORONTO, ON,M6J 1J4",43.6427197,-79.4247485
"3015","RETAIL STORE (FOOD)","CHEESE BOUTIQUE GIFTWARE","TORONTO, ON","M6S 3P2","RIPLEY AVE","29 RIPLEY AVE,TORONTO, ON,M6S 3P2",43.6376004,-79.47437555
"3016","RETAIL STORE (FOOD)","SURREAL FOOD COMPANY","TORONTO, ON","M6C 2C4","EGLINTON AVE W","973 EGLINTON AVE W,TORONTO, ON,M6C 2C4",43.6999926833333,-79.429542
"3017","RETAIL STORE (FOOD)","MERCADO DE CARNE","TORONTO, ON","M6E 1C2","ST CLAIR AVE W","1301 ST CLAIR AVE W,TORONTO, ON,M6E 1C2",43.6764970166667,-79.4483322833333
"3018","RETAIL STORE (FOOD)","BREW TEA FUL","TORONTO, ON","M6P 2A1","DUNDAS ST W","3114 DUNDAS ST W,TORONTO, ON,M6P 2A1",43.6656539,-79.4736685
"3019","RETAIL STORE (FOOD)","INS MARKET # 5562","TORONTO, ON","M6C 1A1","ST CLAIR AVE W","511 ST CLAIR AVE W,TORONTO, ON,M6C 1A1",43.6828817,-79.4186657
"3020","RETAIL STORE (FOOD)","HEALTHY PLANET - COLLEGE & BATHURST","TORONTO, ON","M6G 1A9","COLLEGE ST","555 COLLEGE ST,TORONTO, ON,M6G 1A9",43.6553954090909,-79.4122218636364
"3021","RETAIL STORE (FOOD)","SALT + MUSTARD","TORONTO, ON","M6S 3Z3","JANE ST","335 JANE ST,TORONTO, ON,M6S 3Z3",43.6571892,-79.4875258
"3022","RETAIL STORE (FOOD)","THE BURGER'S PRIEST","TORONTO, ON","M6J 1H9","QUEEN ST W","1120 QUEEN ST W,TORONTO, ON,M6J 1H9",43.6433941,-79.4234048
"3023","RETAIL STORE (FOOD)","NEW YORK FRIES","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"3024","RETAIL STORE (FOOD)","PAT GIFT & VARIETY","TORONTO, ON","M6E 2J3","EGLINTON AVE W","1835 EGLINTON AVE W,TORONTO, ON,M6E 2J3",43.6955055,-79.4504448
"3025","RETAIL STORE (FOOD)","FRETA FOOD & CONVENIENCE STORE","TORONTO, ON","M6E 2H4","EGLINTON AVE W","1721 EGLINTON AVE W,TORONTO, ON,M6E 2H4",43.6963314666667,-79.4467670820513
"3026","RETAIL STORE (FOOD)","GREENWOOD MARKET","TORONTO, ON","M4J 1M6","DANFORTH AVE","1258 DANFORTH AVE,TORONTO, ON,M4J 1M6",43.6819564212121,-79.3308208848485
"3027","RETAIL STORE (FOOD)","BOBACHA PARKDALE","TORONTO, ON","M6R 1B2","QUEEN ST W","1660 QUEEN ST W,TORONTO, ON,M6R 1B2",43.63943595,-79.443571934375
"3028","RETAIL STORE (FOOD)","MAC'S SUSHI","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"3029","RETAIL STORE (FOOD)","LENI POKI","TORONTO, ON","M6P 4A9","DUNDAS ST W","2340 DUNDAS ST W,TORONTO, ON,M6P 4A9",43.6569126,-79.4523599
"3030","RETAIL STORE (FOOD)","THE GOODS","TORONTO, ON","M6J 1J5","QUEEN ST W","1170 QUEEN ST W,TORONTO, ON,M6J 1J5",43.64301305,-79.4254776731124
"3031","RETAIL STORE (FOOD)","DEATH IN VENICE GELATO","TORONTO, ON","M6J 1Y5","DUNDAS ST W","1418 DUNDAS ST W,TORONTO, ON,M6J 1Y5",43.6497102,-79.4293056
"3032","RETAIL STORE (FOOD)","ROYWOODS YORKDALE","TORONTO, ON","M6A 2T9","DUFFERIN ST","3401 DUFFERIN ST,TORONTO, ON,M6A 2T9",43.72609685,-79.4549863440482
"3033","RETAIL STORE (FOOD)","HASTY MARKET","TORONTO, ON","M6P 1A6","BLOOR ST W","1613 BLOOR ST W,TORONTO, ON,M6P 1A6",43.6555754,-79.4552466
"3034","RETAIL STORE (FOOD)","ESPRESSO 21","TORONTO, ON","M6J 1E4","QUEEN ST W","636 QUEEN ST W,TORONTO, ON,M6J 1E4",43.6469144,-79.4059825
"3035","RETAIL STORE (FOOD)","MANG JOSE RESTAURANT","TORONTO, ON","M6A 2C7","BATHURST ST","3543 BATHURST ST,TORONTO, ON,M6A 2C7",43.72996565,-79.43205375
"3036","RETAIL STORE (FOOD)","LUCKY SUPERMARKET","TORONTO, ON","M6K 1M2","QUEEN ST W","1438 QUEEN ST W,TORONTO, ON,M6K 1M2",43.6408502,-79.4358191
"3037","RETAIL STORE (FOOD)","BRAZILIAN MARKET","TORONTO, ON","M6B 3S7","DUFFERIN ST","2915 DUFFERIN ST,TORONTO, ON,M6B 3S7",43.7081543,-79.453447
"3038","RETAIL STORE (FOOD)","NEW YORK FRIES","TORONTO, ON","M6H 4A9","DUFFERIN ST","900 DUFFERIN ST,TORONTO, ON,M6H 4A9",43.65598005,-79.4357278941842
"3039","RETAIL STORE (FOOD)","WILD BLUE BAKERY","TORONTO, ON","M6E 2W3","OAKWOOD AVE","366 OAKWOOD AVE,TORONTO, ON,M6E 2W3",43.6872553,-79.4389253
"3040","RETAIL STORE (FOOD)","ANCHOR FRESH SEAFOOD","TORONTO, ON","M6R 2M3","RONCESVALLES AVE","291 RONCESVALLES AVE,TORONTO, ON,M6R 2M3",43.6477534,-79.4494176
"3041","RETAIL STORE (FOOD)","MOONMILKTO","TORONTO, ON","M6K 1V2","DUNDAS ST W","1695 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.6498836555555,-79.4378422222222
"3042","RETAIL STORE (FOOD)","YOUR BASKET","TORONTO, ON","M6C 2C5","EGLINTON AVE W","1070 EGLINTON AVE W,TORONTO, ON,M6C 2C5",43.6999886,-79.4308454
"3043","RETAIL STORE (FOOD)","AGIRI MART","TORONTO, ON","M6H 3Y9","LANSDOWNE AVE","685 LANSDOWNE AVE,TORONTO, ON,M6H 3Y9",43.6588698,-79.4427063083333
"3044","RETAIL STORE (FOOD)","FRUITOMANN BUBBLE TEAS","TORONTO, ON","M6J 1T8","DUNDAS ST W","756 DUNDAS ST W,TORONTO, ON,M6J 1T8",43.6522931,-79.406732
"3045","RETAIL STORE (FOOD)","PARKDALE FRUIT MARKET","TORONTO, ON","M6R 1A1","QUEEN ST W","1487 QUEEN ST W,TORONTO, ON,M6R 1A1",43.6398746,-79.4396529
"3046","RETAIL STORE (FOOD)","JUNIORS PIZZERIA","TORONTO, ON","M6R 1X6","DUNDAS ST W","2243 DUNDAS ST W,TORONTO, ON,M6R 1X6",43.6543224,-79.452134
"3047","RETAIL STORE (FOOD)","JENNA'S SUSHI","TORONTO, ON","M6A 3B4","LAWRENCE AVE W","700 LAWRENCE AVE W,TORONTO, ON,M6A 3B4",43.7166938,-79.4466346
"3048","RETAIL STORE (FOOD)","ST CLAIR FRUIT MARKET","TORONTO, ON","M6E 1B9","ST CLAIR AVE W","1268 ST CLAIR AVE W,TORONTO, ON,M6E 1B9",43.6772486454545,-79.4469067818182
"3049","RETAIL STORE (FOOD)","OJJJ'S VARIETY","TORONTO, ON","M6G 2V8","MANNING AVE","533 MANNING AVE,TORONTO, ON,M6G 2V8",43.6603751,-79.4144674
"3050","RETAIL STORE (FOOD)","ABEGAZ M. E. RESTAURANT","TORONTO, ON","M6G 1B7","COLLEGE ST","661 COLLEGE ST,TORONTO, ON,M6G 1B7",43.6549274,-79.4163348
"3051","RETAIL STORE (FOOD)","BEAR STEAK SANDWICHES","TORONTO, ON","M6G 1B1","COLLEGE ST","550A COLLEGE ST,TORONTO, ON,M6G 1B1",43.6559506,-79.4102302
"3052","RETAIL STORE (FOOD)","RONA+","TORONTO, ON","M6B 4B3","CASTLEFIELD AVE","1300 CASTLEFIELD AVE,TORONTO, ON,M6B 4B3",43.7000491,-79.4616180916179
